한국환경정책평가연구원(D439),6110268,2161738
한국해양교통안전공단(D447),1450413,0
한국사회보장정보원(D449),1444068,544376
게임물관리위원회(D454),85803,83212
영상물등급위원회(D469),22274,22274
한국고용정보원(D480),13792,0
한국기상산업기술원(D481),207,7
한국승강기안전공단(D485),2013,0
한국저작권위원회(D489),2091517,571647
강원도교육청 강원도춘천교육지원청(D498),0,0
경상북도교육청 경상북도경주교육지원청(D535),386,0
경상북도교육청 경상북도립안동도서관(D547),0,0
과학기술정보통신부 국립전파연구원(D586),61,61
과학기술정보통신부 우정사업본부(D588),254833118,497
광주광역시교육청(D590),14,0
교육부 국사편찬위원회(D593),173770,1380
국토교통부 중앙토지수용위원회(D597),8580456,0
문화체육관광부 국립중앙도서관(D635),43095,24352
문화체육관광부 국립중앙박물관(D636),17517,6
보건복지부 국립부곡병원(D645),996,0
보건복지부 국립재활원(D647),664,131
부산광역시교육청(D652),593808,138955
산림청 국립산림과학원(D664),287413,14
세종특별자치시교육청(D686),282,0
안산도시공사(D688),1118,589
울산광역시교육청(D690),162747,22025
인천광역시교육청 인천광역시화도진도서관(D710),1060,3
해양수산부 국립해양조사원(D744),435,16
행정안전부 국가기록원(D747),5796,0
환경부 국립생물자원관(D756),0,0
환경부 국립환경과학원(D757),3175568,295681
인천광역시교육청 인천광역시교육청계양도서관(D768),297238,25
해양수산부 국립수산과학원(D771),0,0
문화체육관광부 국립현대미술관(D772),0,0
환경부 낙동강홍수통제소(D773),912,0
환경부 금강홍수통제소(D774),771,84
경상북도교육청 경상북도구미교육지원청(D775),4204,1680
재단법인한국장례문화진흥원(D776),247773,197675
산림청국립산림과학원(D777),77417,5791
재단법인한국보건의료정보원(D778),0,0
해양수산부 국립수산물품질관리원(D779),0,0
환경부 영산강홍수통제소(D780),101532,2134
