(재)충청북도문화재연구원,6,0,0.0
건강보험심사평가원,10,1,0.1
공정거래위원회,85,3,0.03529411764705882
국립해양생물자원관,10,0,0.0
국토교통부,5,0,0.0
기상청,17,9,0.5294117647058824
농촌진흥청 국립식량과학원,5,0,0.0
대구광역시,6,0,0.0
문화재청 국립무형유산원,81,0,0.0
부산광역시,5,0,0.0
식품의약품안전처,94,3,0.031914893617021274
중앙선거관리위원회,12,6,0.5
충청북도,75,3,0.04
한국사회보장정보원,6,3,0.5
한국에너지공단,15,2,0.13333333333333333
한국연구재단,11,2,0.18181818181818182
한국예탁결제원,6,0,0.0
한국인터넷진흥원,5,0,0.0
한국중부발전(주),10,6,0.6
