전라남도 순천시(C175),25462,54
전라남도 신안군(C176),63971,120
전라남도 여수시(C177),42825,7709
전라남도 영광군(C178),1165,0
전라남도 영암군(C179),0,0
전라남도 장성군(C181),1968,130
전라남도 진도군(C183),470,33
전라남도 해남군(C185),775,14
전라북도 군산시(C188),905,0
전라북도 남원시(C190),5169,1
전라북도 무주군(C191),19295,213
전라북도 완주군(C194),6654,138
전라북도 임실군(C196),119769,219
전라북도 장수군(C197),24,0
전라북도 정읍시(C199),160,0
전라북도 진안군(C200),14816,1549
충청남도 공주시(C204),609285,0
충청남도 금산군(C205),196008,5
충청남도 논산시(C206),2728,0
충청남도 당진시(C207),1093,0
충청남도 보령시(C208),312791,117992
충청남도 부여군(C209),4656,320
충청남도 서산시(C210),974,610
충청남도 아산시(C212),184272,53672
충청남도 천안시(C214),4609,0
충청남도 청양군(C215),80206,0
충청남도 홍성군(C217),4122,1
충청북도 괴산군(C218),1260,0
충청북도 단양군(C219),48439,9324
충청북도 옥천군(C222),23647,123
충청북도 음성군(C223),25385,624
충청북도 제천시(C224),588,1
충청북도 청주시(C227),232,22
제주특별자치도 서귀포시(C230),5517,231
(재)연구개발특구진흥재단(D002),2194,964
(주)강원랜드(D009),168,0
(주)에스알(D011),1035,840
(주)중소기업유통센터(D013),1230,0
(주)한국가스기술공사(D015),8073,1238
건강보험심사평가원(D020),2165021,0
경기관광공사(D023),0,0
경기주택도시공사(D025),11950,1
강서구시설관리공단(D026),10904,10842
경상북도문화관광공사(D031),375,36
공무원연금공단(D033),12512,593
광주광역시도시철도공사(D038),209056,1
국가평생교육진흥원(D043),697147,401844
국립공원공단(D045),1511,209
국립생태원(D048),1515,0
국립암센터(D050),40145,1384
국민건강보험공단(D052),8272929,2000153
국민연금공단(D054),9010020,1572548
국토교통과학기술진흥원(D058),453,0
그랜드코리아레저(주)(D062),556,0
근로복지공단(D064),580,64
기술보증기금(D066),420,19
국가철도공단(D067),0,0
농림식품기술기획평가원(D076),416,0
농업정책보험금융원(D079),36090992,2136541
대구도시공사(D082),1040,0
대구도시철도공사(D084),1050802,57688
대구시설공단(D086),77468,897
대구환경공단(D088),48,31
국토안전관리원(D091),0,0
대전광역시도시철도공사(D092),14997,598
대한무역투자진흥공사(D100),90334,6291
도로교통공단(D105),722763,4736
독립기념관(D107),27550,27432
부산교통공사(D112),244,0
대한적십자사(D121),149,61
서울교통공사(D128),327003,259
서울시설공단(D131),281934,30076
서울올림픽기념국민체육진흥공단(D135),3769,0
세종도시교통공사(D140),0,0
소상공인시장진흥공단(D144),239368,1732
시청자미디어재단(D148),644,0
신용보증기금(D151),225811,10000
여수광양항만공사(D157),2317006,1500
예금보험공사(D160),2639,25
우체국금융개발원(D162),0,0
울산시설공단(D169),4863,106
인천국제공항공사(D178),0,0
인천도시공사(D180),356,0
인천시설공단(D182),23963,12
인천환경공단(D185),133188,510
전남개발공사(D192),1020,0
제주관광공사(D201),90,90
제주국제자유도시개발센터(D203),954,136
제주에너지공사(D205),108994,6240
제주특별자치도개발공사(D208),261,0
울산과학기술원(D209),6044,2159
주택도시보증공사(D213),27541,5906
중소기업기술정보진흥원(D215),24854,58
중소벤처기업진흥공단(D217),412570,142
의정부시시설관리공단(D218),908,0
창업진흥원(D219),18816,1750
이천시시설관리공단(D220),2,1
인천광역시미추홀구시설관리공단(D225),1030,470
한국가스공사(D232),237062,7481
한국가스안전공사(D234),49706,11
한국부동산원(D236),35490,3866
한국건강가정진흥원(D238),4973,1000
한국건강증진개발원(D240),1461,498
한국공예디자인문화진흥원(D243),8,0
한국공항공사(D245),3620,211
한국과학기술기획평가원(D247),130,0
한국과학창의재단(D249),20717,75
한국관광공사(D251),10551,0
한국교육학술정보원(D257),4520939,656
한국교통안전공단(D259),274321,25957
한국국제협력단(D261),17747,1286
한국국토정보공사(D263),15055,2322
한국기계연구원(D265),66,0
한국나노기술원(D268),508553,0
한국남동발전㈜(D270),79485,9994
한국남부발전(주)(D272),1421,160
한국농수산식품유통공사(D276),5536903,180870
한국농어촌공사(D278),6317,2066
한국도로공사(D283),44,22
한국동서발전(주)(D285),2660914,23
한국무역보험공사(D290),399073,4275
한국문화정보원(D292),27019,125
한국방송광고진흥공사(D296),2642,361
한국개발연구원(D299),22187,1578
한국벤처투자(주)(D302),2361,43
한국보건산업진흥원(D306),106,0
한국보훈복지의료공단(D309),217601,3
한국사학진흥재단(D311),42,21
한국과학기술원(D312),1028,9
한국사회복지협의회(D313),14326,28
한국산림복지진흥원(D317),461119,106074
한국산업기술진흥원(D319),1126,856
한국산업단지공단(D323),35568,1947
한국산업안전보건공단(D325),5097331,61602
한국산업인력공단(D329),1360625,297097
한국서부발전(주)(D335),279944,0
한국석유공사(D337),14650,0
한국석유관리원(D339),1708,0
한국소방산업기술원(D343),340,0
한국소비자원(D345),29406,0
한국수력원자력(주)(D347),26532,163
한국문화재재단(D348),9,0
한국문화진흥주식회사(D349),144,0
한국법제연구원(D350),2691,0
한국수자원공사(D351),56010,693
