"인천항만공사_갑문운영 안전점검 정보",7,7,0,7,0,7,7,7,0,7,0,7,7,0,7,0,0,0
"인천항만공사_갑문운영 장비정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"인천항만공사_갑문운영 점검정보",12,11,1,12,0,12,12,11,1,12,0,12,12,0,12,0,0,0
"인천항만공사_싱글윈도우서비스 터미널 정보",6,5,1,6,0,6,6,5,1,6,0,6,6,0,6,0,0,0
"인천항만공사_싱글윈도우서비스 회원 정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,0,0,0
"인천항만공사_인천항 무단이탈선박 정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,0,0,0
"인천항만공사_인천항만공사홈페이지 입찰 관련 정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,0,0,0
"인천항만공사_인천항만공사홈페이지_용어 및 부서정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,0,0,0
"인천항만공사_인천항여객터미널 운영정보",4,4,0,4,0,4,4,4,0,4,0,4,4,0,4,0,0,0
"인천항만공사_인천항여객터미널 이용 국내외 선박정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,2,2,0
"인천항만공사_항만시설임대관리 입찰정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"인천항만공사_항만운영 통계정보",10,10,0,10,0,10,10,10,0,10,0,10,10,0,10,0,0,0
"인천항만공사_항만출입통제시스템 내방객 정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"인천항만공사_항만출입통제시스템 시설정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"인천항만공사_항만출입통제시스템 이력정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"인천항만공사_항만출입통제시스템 인원정보",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,0,0,0
"전라남도_전남 딸기 생육 표준 액아 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"전라남도_전남 딸기 환경 표준정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"전북개발공사_입주대기자 조회 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"전북개발공사_카드자동이체 신청자 조회 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"충청남도 보령시_대천해수욕장사진",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"충청남도 보령시_보령머드축제사진",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"충청북도 괴산군_교통약자이동지원센터정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국관광공사_두루누비 정보 서비스",2,2,0,2,0,2,2,2,0,2,0,2,2,0,2,2,2,0
"한국마사회_경주마1년전적50걸명단",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
"한국마사회_경주마기간별50걸명단",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_경주마명단",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
