강원도 삼척시(C004),0,0,0,3,1015,18,0,0,0,0,0,0,3,1077,0,2,98,1,0,0,0,0,0,0,0,0,0
강원도 속초시(C005),1,193,0,8,69,2,1,37,0,7,76,0,9,294,36,6,36,16,0,0,0,0,0,0,0,0,0
강원도 양구군(C006),1,26,0,0,0,0,0,0,0,0,0,0,1,26,0,1,26,0,0,0,0,0,0,0,0,0,0
강원도 양양군(C007),0,0,0,16,5611,12,0,0,0,1,0,0,15,5295,0,5,5155,0,0,0,0,0,0,0,0,0,0
강원도 영월군(C008),1,46,0,26,1405,40,0,0,0,2,429,182,9,1678,953,6,730,437,0,0,0,0,0,0,0,0,0
강원도 원주시(C009),10,315,49,8,883,49,2,21,15,0,0,0,15,1072,9,18,1175,9,0,0,0,0,0,0,0,0,0
강원도 인제군(C010),0,0,0,2,272,15,0,0,0,0,0,0,2,272,0,0,0,0,0,0,0,0,0,0,0,0,0
강원도 정선군(C011),0,0,0,6,402,1,0,0,0,1,22,0,4,380,0,2,164,0,0,0,0,0,0,0,0,0,0
강원도 철원군(C012),2,9,0,22,528,0,0,0,0,7,41,0,46,977,0,11,352,0,0,0,0,0,0,0,0,0,0
강원도 춘천시(C013),2,133,0,25,13659,0,0,0,0,7,3334,0,23,31531,0,7,13395,157,0,0,0,0,0,0,0,0,0
강원도 태백시(C014),0,0,0,9,289,2,0,0,0,7,21,0,2,13,0,2,6,0,0,0,0,0,0,0,0,0,0
강원도 평창군(C015),7,84,0,5,295,5,0,0,0,0,0,0,8,532,0,1,16,0,0,0,0,0,0,0,0,0,0
강원도 홍천군(C016),0,0,0,16,190,38,0,0,0,0,0,0,3,84,0,3,115,53,0,0,0,0,0,0,0,0,0
강원도 화천군(C017),0,0,0,7,1133,12,0,0,0,0,0,0,8,1660,0,0,0,0,0,0,0,0,0,0,0,0,0
강원도 횡성군(C018),1,98,98,9,3053,16,0,0,0,8,615,0,10,2408,0,9,2298,0,0,0,0,0,0,0,0,0,0
경기도 가평군(C019),0,0,0,0,0,0,0,0,0,0,0,0,2,12969,0,2,12969,0,0,0,0,0,0,0,0,0,0
경기도 과천시(C021),3,193,169,3,41,0,0,0,0,5,270,0,12,495,93,4,93,0,0,0,0,0,0,0,0,0,0
경기도 광명시(C022),0,0,0,1,3191,0,0,0,0,0,0,0,1,3191,0,1,3191,0,0,0,0,0,0,0,0,0,0
경기도 광주시(C023),1,1491,1226,8,64865,1209,0,0,0,3,7485,1406,7,64096,12,1,53014,0,0,0,0,0,0,0,0,0,0
경기도 군포시(C025),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0
경기도 김포시(C026),0,0,0,1,398,0,0,0,0,0,0,0,3,1272,0,2,658,24,0,0,0,0,0,0,0,0,0
경기도 남양주시(C027),0,0,0,8,103,0,0,0,0,0,0,0,5,581,0,3,457,0,0,0,0,0,0,0,0,0,0
경기도 동두천시(C028),0,0,0,8,848,4,0,0,0,0,0,0,3,293,0,3,273,6,0,0,0,0,0,0,0,0,0
경기도 부천시(C029),0,0,0,9,48,0,0,0,0,2,16,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시(C030),27,50041,0,42,13251,37,2,3845,0,7,49,0,52,73808,4,19,2006,1,0,0,0,0,0,0,0,0,0
경기도 수원시(C031),2,4,0,18,1701,0,0,0,0,1,226,0,11,4492,0,1,3,0,0,0,0,0,0,0,0,0,0
경기도 시흥시(C032),0,0,0,18,21166,38,2,487,0,0,0,0,17,5219,121,18,16856,3,0,0,0,0,0,0,0,0,0
경기도 안산시(C033),0,0,0,7,416,65,0,0,0,8,1887,0,11,5466,0,3,174,0,0,0,0,0,0,0,0,0,0
경기도 양주시(C036),1,1,0,15,10035,0,0,0,0,8,1445,0,24,5385,0,3,23,0,0,0,0,0,0,0,0,0,0
경기도 양평군(C037),1,5,0,1,5,0,0,0,0,0,0,0,3,139,0,1,124,0,0,0,0,0,0,0,0,0,0
경기도 여주시(C038),1,213,213,4,940,32,0,0,0,1,113,0,3,574,1,0,0,0,0,0,0,0,0,0,0,0,0
경기도 오산시(C040),0,0,0,5,35,0,0,0,0,0,0,0,4,196620,0,1,7,0,0,0,0,0,0,0,0,0,0
경기도 용인시(C041),0,0,0,11,396,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 의왕시(C042),5,112,0,24,499,0,0,0,0,0,0,0,23,1654,9,13,2488,746,0,0,0,0,0,0,0,0,0
경기도 의정부시(C043),1,1,1,21,288,0,0,0,0,7,35,0,17,262,0,5,46,0,0,0,0,0,0,0,0,0,0
경기도 이천시(C044),1,25,0,0,0,0,0,0,0,0,0,0,2,56,0,2,29,0,0,0,0,0,0,0,0,0,0
