id,name
F100004819,2018년 상반기 외래환자수 현황_20180723.csv
F100004820,2017년 외래환자수 현황.csv
F100004821,2016년 하반기 외래환자수 현황.csv
F100004822,2016년 상반기 외래환자수 현황.csv
F100004823,2015년 외래환자수 현황.csv
F100004824,2014년 외래환자수 현황.csv
F100004825,2019년 하반기 외래환자수 현황_20200302.csv
F100004826,2020년 상반기 외래환자수 현황.csv
F100004827,2020년 하반기 외래환자수 현황.csv
F100004828,2018년 하반기 입원환자수 현황.csv
F100004829,2019년 상반기 입원환자수 현황_20190910.csv
F100004831,2017년 입원환자수 현황.csv
F100004832,2016년 하반기 입원환자수 현황.csv
F100004833,2016년 상반기 입원환자수 현황.csv
F100004834,2015년 입원환자수 현황.csv
F100004835,2014년 입원환자수 현황.csv
F100005074,국립재활원 채용정보DB(2015년_4분기).csv
F100005075,국립재활원 채용정보DB(2016년_1분기).csv
F100005076,국립재활원 채용정보DB(2017년_1분기).csv
F100005077,국립재활원 채용정보DB(2017년_4분기).csv
F100005079,국립재활원+채용정보DB(2016년_3분기).csv
F100005304,퇴원환자기초정보(2018).csv
F100005305,퇴원환자기초정보(2019).csv
F100005306,외래환자기초정보(2018.하반기).csv
F100005308,외래환자기초정보(2019).csv
F100005507,한국보건의료인국가시험원+성적DB(58회~60회 간호사)_20200529.csv
F100005508,한국보건의료인국가시험원+성적DB(6회~25회 응급구조사1급)_20200529.csv
F100005509,한국보건의료인국가시험원+성적DB(6회~25회 응급구조사2급)_20200529.csv
F100005510,한국보건의료인국가시험+응시자DB(의사)(~2020)_20200529.csv
F100005512,한국보건의료인국가시험+응시자DB(한의사)(~2020)_20200529.csv
F100005513,한국보건의료인국가시험+응시자DB(조산사)(~2020)_20200529.csv
F100005514,한국보건의료인국가시험+응시자DB(간호사)(~2020)_20200529.csv
F100005515,한국보건의료인국가시험+응시자DB(약사)(~2020)_20200529.csv
F100005516,한국보건의료인국가시험+응시자DB(영양사)(~2019)_20200529.csv
F100005517,한국보건의료인국가시험+응시자DB(물리치료사)(~2019)_20200529.csv
F100005518,한국보건의료인국가시험+응시자DB(응급구조사 1급)(~2019)_20200529.csv
F100005520,한국보건의료인국가시험+응시자DB(방사선사)(~2019)_20200529.csv
F100005521,한국보건의료인국가시험+응시자DB(보건의료정보관리사)(~2019)_20200529.csv
F100005522,한국보건의료인국가시험+응시자DB(안경사)(~2019)_20200529.csv
F100005523,한국보건의료인국가시험+응시자DB(임상병리사)(~2019)_20200529.csv
F100004836,2019년 하반기 입원환자수 현황_20200302.csv
F100004838,2020년 하반기 입원환자수 현황.csv
F100004839,2014년 진료비청구 현황.csv
F100004840,2019년 상반기 진료비청구 현황.csv
F100004841,2018년 하반기 진료비청구 현황.csv
F100004842,2018년 상반기 진료비청구 현황.csv
F100004843,2017년 진료비청구 현황.csv
F100004844,2016년 하반기 진료비청구 현황.csv
F100004845,2016년 상반기 진료비청구 현황.csv
F100004846,2015년 진료비청구 현황.csv
F100004847,2019년 하반기 진료비청구 현황.csv
F100004848,2020년 상반기 진료비청구 현황.csv
F100004849,2020년 하반기 진료비청구 현황.csv
F100005094,국립소록도병원_식단정보_20161130.csv
F100005095,국립소록도병원_식단정보_20171231.csv
F100005096,보건복지부 국립소록도병원_영양급식 정보 20181231.csv
F100005097,국립소록도병원_영양급식정보_20191231.csv
F100005098,국립소록도병원_영양급식정보_20201231.csv
F100005104,한국보건의료연구원_주요 연구과제(2009_2014년).csv
F100005105,한국보건의료연구원_도서현황(2016년)_2016.12.14.csv
F100005106,한국보건의료연구원_입찰공고(2013~2016년)_2016.12.14.csv
F100005107,20170619 공동장비목록(DGMIF).csv
F100005524,한국보건의료인국가시험+응시자DB(작업치료사)(~2019)_20200529.csv
F100005525,한국보건의료인국가시험+응시자DB(치과기공사)(~2019)_20200529.csv
F100005526,한국보건의료인국가시험+응시자DB(치과위생사)(~2019)_20200529.csv
F100005535,한국보건의료인국가시험+면허교부현황(2015~).csv
F100005536,보건의료인국가시험_시험정보DB_20200529.csv
F100005539,한국보건의료인국가시험원+응시자DB(보조공학사)_20200730.csv
F100005113,첨단의료복합단지+입주현황(2016.12.31).csv
F100005114,"첨단의료복합단지입주현황(필지번호,주소,면적,기업및기관명).csv"
F100005116,2017년도 개발도상국 보건의료인 국내 교육 현황.csv
F100005126,국립소록도병원_문화재정보_20171106.csv
F100005127,국립소록도병원_문화재자료_20210426.csv
F100004888,2016년 국립부곡병원 비급여 진료비용_160524.csv
F100004889,2017년 국립부곡병원 비급여 진료비용_170412.csv
F100004891,2017년 국립부곡병원 비급여 진료비용(171109 기준).csv
F100004892,국립부곡병원 비급여 진료비용(2018년).csv
F100009034,한전원자력연료_논문 정보(국내)_2017년11월13일.csv
F100009035,한전원자력연료_논문 정보(국외)_2017년11월13일.csv
F100009068,한국세라믹기술원 MOU체결현황(국외)_20181231.csv
F100009069,한국세라믹기술원 MOU 체결현황(국내)_20181231.csv
F100009184,세라믹산업 對 세계 무역수지 현황(2014).csv
F100009185,세라믹산업 對 일본 수입 현황(2014).csv
F100009186,세라믹산업 對 세계 수출 현황(2014).csv
F100009188,세라믹산업 對 세계 수입 현황(2014).csv
F100009189,세라믹산업 對 일본 수출 현황(2014).csv
F100009190,세라믹산업 對 일본 무역수지(2014).csv
F100009192,세라믹산업 對 중국 수출 현황(2014).csv
F100008424,한전원자력연료 보유 도서 현황(2018년 12월 14일).csv
F100008425,한전원자력연료_정보화사업 현황(2018년 12월 24일).csv
F100008653,한국세라믹기술원_시설개방정보_20191031.csv
F100008654,산업통상자원부_국가기술표준원_홈페이지_게시판_20200930.csv
F100008656,산업통상자원부_국가기술표준원_위해상품_업체 정보_20190930.csv
F100008657,산업통상자원부_국가기술표준원_위해상품_업체 정보_200930.csv
F100008658,산업통상자원부_국가기술표준원_위해상품_사용자 정보_20190930.csv
F100008659,산업통상자원부_국가기술표준원_위해상품판매차단시스템_가입업체 정보_20201201.csv
F100008660,산업통상자원부_국가기술표준원_위해상품_업체안전담당자 정보_20190930.csv
F100008661,산업통상자원부_국가기술표준원_위해상품_업체안전담당자 정보_20200930.csv
F100008662,산업통상자원부_국가기술표준원_위해상품_업체매장정보_20190930.csv
F100008664,산업통상자원부_국가기술표준원_위해상품_처리결과_20190930.csv
F100008665,산업통상자원부_국가기술표준원_위해상품_처리결과_200930.csv
F100008666,산업통상자원부_국가기술표준원_위해상품_검사결과 정합성_20190930.csv
F100008668,산업통상자원부_국가기술표준원_위해상품_검사결과_20190930.csv
F100008669,산업통상자원부_국가기술표준원_위해상품_검사결과_20190930.csv
F100008670,산업통상자원부_국가기술표준원_제품안전_국내리콜보고서_20210823.csv
F100008671,산업통상자원부_국가기술표준원_제품안전_국내리콜정보_20210824.csv
F100008672,산업통상자원부_국가기술표준원_제품안전_국내리콜정보 첨부_20210811.csv
F100008673,산업통상자원부_국가기술표준원_제품안전_인증기관_20210811.csv
F100008675,산업통상자원부_국가기술표준원_제품안전_인증제품 제조공장_20210823.csv
F100008676,산업통상자원부_국가기술표준원_제품안전_인증제품 첨부파일_20210811.csv
F100008677,산업통상자원부_국가기술표준원_제품안전_인증제품 정보_20210823.csv
F100008678,산업통상자원부_국가기술표준원_제품안전_국외리콜 위해내용_20210811.csv
F100008679,산업통상자원부_국가기술표준원_제품안전_국외리콜 위해사유_20210824.csv
F100008680,산업통상자원부_국가기술표준원_제품안전_국외리콜정보 첨부_20210811.csv
F100008681,산업통상자원부_국가기술표준원_제품안전_국외리콜정보_20210823.csv
F100008245,한전원자력연료_원자력연료 관련기업 정보_2017년11월13일.csv
F100008289,한전원자력연료_특허현황_2016년11월8일.csv
F100008290,한전원자력연료_특허현황_2017년11월13일.csv
F100008291,한전원자력연료_상표현황_2016년11월8일.csv
F100008292,한전원자력연료_상표 현황_2017년11월13일.csv
F100008303,한국산업기술시험원 국책과제 현황(2016).csv
F100008333,한전원자력연료_채용 정보_2017년11월13일.csv
F100008334,한전원자력연료_교정활동 정보_2017년11월13일.csv
F100008383,한국세라믹기술원_연구장비 정보_20180828.csv
F100007255,신용보증재단중앙회_재보증현황자료(지역별_2020년 추가).csv
F100007256,신용보증재단중앙회_재보증현황자료(지역별_2019년 추가).csv
F100007257,신용보증재단중앙회_재보증현황자료(규모별_2020년 추가).csv
F100007258,신용보증재단중앙회_재보증현황자료(규모별_2019년 추가).csv
F100007259,신용보증재단중앙회_재보증현황자료(업종별_2020년 추가).csv
F100007260,신용보증재단중앙회_재보증현황자료(업종별_2019년 추가).csv
F100007261,신용보증재단중앙회_개인보증현황자료(지역별_2020년 추가).csv
F100007263,신용보증재단중앙회_지역신용보증재단 소재지 등 현황자료(현재기준 업데이트).csv
F100007061,신용보증재단중앙회_개인보증현황자료(지역별)_20190920_CSV.csv
F100007062,신용보증재단중앙회_개인보증현황자료(금융회사별)_20190920_CSV.csv
F100007063,신용보증재단중앙회_개인보증현황자료(금융회사별_2019년 추가)_CSV.csv
F100007722,한전원자력연료 입찰정보_2016년12월31일.csv
F100007578,세라믹산업 생산 현황(2013).csv
F100007579,세라믹산업 분류체계(2013년).csv
F100011445,소음발생건설기기 소음도검사 현황.csv
F100011446,전국실내라돈정보 공공건물(2008-2009).csv
F100011470,국립생물자원관_유전정보_201805.csv
F100011471,국립생물자원관 유전정보_20190604.csv
F100011472,환경부 국립생물자원관_자생 야생생물의 유전정보_20200826.csv
F100011490,국민환경보건 기초조사(제1기-3기).csv
F100011491,골프장 농약 잔류량 조사 결과(2013년).csv
F100011492,골프장 농약 잔류량 조사 결과(2012년).csv
F100011493,골프장 농약 잔류량 조사 결과(2014년).csv
F100011494,골프장 농약 잔류량 조사 결과(2017년).csv
F100011495,골프장 농약 잔류량 조사 결과(2015년).csv
F100011497,골프장 농약 잔류량 조사 DB 2016년.csv
F100011588,국가지하수 배경수질전용측정망 2015년.csv
F100011589,국가지하수 배경수질전용측정망 2014년.csv
F100011590,국가지하수 배경수질전용측정망 2017년.csv
F100011591,국가지하수 오염감시전용측정망 2017년.csv
F100011592,국가지하수 오염감시전용측정망 2015년.csv
F100011593,국가지하수 오염감시전용측정망 2014년.csv
F100011594,국가지하수 오염감시전용측정망 2013년.csv
F100011586,국가지하수 배경수질전용측정망 2013년.csv
F100011587,국가지하수 배경수질전용측정망 2016년.csv
F100011647,화학물질안전원_화학물질안전관리정보_2019-07-31.csv
F100011648,화학물질안전관리정보(202108).csv
F100011658,국립낙동강생물자원관_부서정보_20190920.csv
F100011659,국립낙동강생물자원관_조직정보_직원정보_20190920.csv
F100011660,국립낙동강생물자원관_조직정보_과정보_20190920.csv
F100011661,국립낙동강생물자원관_조직정보_20190920.csv
F100011662,국립낙동강생물자원관_행사 및 강사정보_강사 정보_201909020.csv
F100011663,국립낙동강생물자원관_행사 및 강사정보_공모 정보_20190920.csv
F100011664,국립낙동강생물자원관_행사 및 강사정보_행사 참여자_20190920.csv
F100011665,국립낙동강생물자원관_행사 및 강사정보_행사정보_20190920.csv
F100011668,환경부_국립생물자원관_일일 방문객 2017.csv
F100010279,국가인적자원개발 컨소시엄 홈페이지 설문 정보.csv
F100010280,국가인적자원개발 컨소시엄 홈페이지 소식 안내 정보.csv
F100010281,국가인적자원개발 컨소시엄 홈페이지 구인구직 게시판 정보.csv
F100010282,국가인적자원개발 컨소시엄 홈페이지 게시판 정보.csv
F100010283,국가인적자원개발 컨소시엄 홈페이지 회원사 정보.csv
F100010285,세라믹소재정보은행 접속 정보.csv
F100010286,세라믹소재정보은행 신뢰도 정보.csv
F100010287,세라믹소재정보은행 사용 정보.csv
F100010288,세라믹소재정보은행 물성 요청 정보.csv
F100010289,세라믹소재정보은행 분과 승인 에디터 정보.csv
F100010291,세라믹소재정보은행 엑셀 포맷 정보.csv
F100010292,세라믹소재정보은행 엑셀 타입 정보.csv
F100010293,세라믹소재정보은행 물성 입력키워드 정보.csv
F100010294,세라믹소재정보은행 품목 정보.csv
F100010296,세라믹소재정보은행 물성코드 정보.csv
F100010297,세라믹소재정보은행 측정장비 데이터 정보.csv
F100010298,세라믹소재정보은행 단위변환 정보.csv
F100010299,세라믹소재정보은행 시편 정보.csv
F100010300,세라믹소재정보은행 통계 정보.csv
F100010301,세라믹소재정보은행 물성 정보.csv
F100010302,세라믹소재정보은행 변화물성 정보.csv
F100010303,세라믹소재정보은행 추천검색어 정보.csv
F100010304,세라믹소재정보은행 물성 메뉴 정보.csv
F100010305,세라믹소재정보은행 동의어사전 정보.csv
F100010306,세라믹소재정보은행 첨부파일 정보.csv
F100010307,세라믹소재정보은행 소재 정보.csv
F100010308,세라믹소재정보은행 소재 조성 정보.csv
F100010309,세라믹소재정보은행 기초 물성 정보.csv
F100010310,세라믹소재정보은행 데이터소스 정보.csv
F100010311,세라믹소재정보은행 화학식 정보.csv
F100010312,세라믹소재정보은행 화학식 표기 정보.csv
F100010314,세라믹소재정보은행 카탈로그 정보.csv
F100010315,세라믹소재정보은행 카탈로그 물성 정보.csv
F100010316,세라믹소재정보은행 회원사 정보.csv
F100010317,세라믹소재정보은행 강좌 정보.csv
F100010318,세라믹소재정보은행 게시판 정보.csv
F100009341,한국세라믹기술원 특허목록(2015).csv
F100009342,한국세라믹기술원 논문목록(2015).csv
F100009829,수정_산업통상자원부 국가기술표준원_TBT_국가별대응사례_20200922_수정.csv
F100009697,산업통상자원부_국가기술표준원_제품안전_위해정보_20210811.csv
F100009698,산업통상자원부_국가기술표준원_제품안전_민원접수_20210811.csv
F100009941,산업통상자원부 국가기술표준원_TBT_포털회원_관심품목_20201005.csv
F100009942,산업통상자원부 국가기술표준원_TBT_주간월간포커스자료목록_20171231.csv
F100009943,산업통상자원부 국가기술표준원_TBT_주간월간포커스자료_20171231.csv
F100009944,산업통상자원부 국가기술표준원_TBT_신문고답변_20201005.csv
F100009945,수정_산업통상자원부 국가기술표준원_TBT_관련기관시스템ID_20201005.csv
F100009946,수정_산업통상자원부 국가기술표준원_TBT_관련기관정보_20201005_수정.csv
F100013278,국립농산물품질관리원 농산물 중금속 분석결과_2021년2월28일.csv
F100013279,국립농산물품질관리원 농산물 중금속 분석결과_2020년8월31일.csv
F100013280,국립농산물품질관리원 농산물 독소류 분석결과_2021년2월28일.csv
F100013281,국립농산물품질관리원 농산물 독소류 분석결과_2020년8월31일.csv
F100013282,국립농산물품질관리원 농산물 잔류농약 분석결과_2021년2월28일.csv
F100013283,국립농산물품질관리원 농산물 잔류농약 분석결과_2020년8월31일.csv
F100013285,국립농산물품질관리원_유기농업자재현황_2021년2월28일.csv
F100013286,국립농산물품질관리원_유기농업자재현황_2020년8월31일.csv
F100013288,국립농산물품질관리원_2021년 상반기 GAP 농업인 및 시설담당자 교육일정_2021년2월28일.csv
F100013289,"2020년 하반기 GAP 기본교육(농업인, 시설담당자 등) 일정.csv"
F100013290,국립농산물품질관리원_GAP인증기관 부사무소 현황_2021년3월17일.csv
F100013487,정부보급종 수매가격 내역.csv
F100013488,보급종 수매가격 내역.csv
F100013489,정부보급종 수매현황.csv
F100013490,보급종 수매 현황.csv
F100013491,정부보급종 원종배부 내역.csv
F100013492,원종 배부 내역.csv
F100013493,정부보급종 원종 생산 계획 현황.csv
F100013494,원종 생산 계획 현황.csv
F100013495,정부보급종 원종수매 수송 내역.csv
F100013496,원종수매 수송내역.csv
F100013497,정부보급종 원종인수 현황.csv
F100013498,원종인수 현황.csv
F100013499,정부보급종 파종 실적.csv
F100013500,보급종 파종 실적.csv
F100013502,정부보급종 대략정선 현황.csv
F100013503,보급종 대략정선 현황.csv
F100013504,정부보급종 정선 소독 현황.csv
F100013087,국립농산물품질관리원 우수식품 인증정보_2021년2월28일.csv
F100013088,국립농산물품질관리원 우수식품 인증정보_2020년8월31일.csv
F100013089,국립농산물품질관리원 농산물 이력추적 등록정보_2021년2월28일.csv
F100013090,국립농산물품질관리원 농산물 이력추적 등록정보_2020년8월31일.csv
F100013291,국립농산물품질관리원_GAP인증기관 부사무소 현황_2020년8월31일.csv
F100013292,국립농산물품질관리원 농산물우수관리(GAP) 시설정보_2021년2월28일.csv
F100013293,국립농산물품질관리원 농산물우수관리(GAP) 시설정보_2020년8월31일.csv
F100013294,국립농산물품질관리원 농산물우수관리(GAP) 인증기관_2021년2월28일.csv
F100013295,국립농산물품질관리원 농산물우수관리(GAP) 인증기관_2020년8월31일.csv
F100013297,국립농산물품질관리원 농산물우수관리(GAP) 인증정보_2020년8월31일.csv
F100013298,국립농산물품질관리원 농산물우수관리(GAP) 인증농가 현황_2021년2월28일.csv
F100013299,국립농산물품질관리원 농산물우수관리(GAP) 인증농가 현황_2020년8월31일.csv
F100013505,보급종 정선 소독 현황.csv
F100013506,정부보급종 원종정선 현황.csv
F100013508,정부보급종 정선 입고종자 품위조사 내역.csv
F100013510,정부보급종 정선 입고종자 종자규격 내역.csv
F100013511,입고종자 종합분석표 종자규격내역.csv
F100013512,정부보급종 정선 저장빈 현황.csv
F100013513,저장빈 현황.csv
F100013514,정부보급종 정밀정선 현황.csv
F100013515,정부보급종 정밀정선 현황_수정본.csv
F100013516,정부보급종 정밀정선 마감등록 현황.csv
F100013517,정밀정선마감등록 현황.csv
F100013518,정부보급종 정선 포장재 수불 현황.csv
F100013520,정부보급종 정선 종자품위 현황.csv
F100013521,종자품위현황.csv
F100013105,국립종자원_종자 생산판매 신고 내역_20201231.csv
F100013111,동물용의약품등+품목+등록현황_2017년2분기2.csv
F100013112,2017년 3분기.csv
F100013113,동물용의약품등_품목_등록현황_2017년4분기.csv
F100013114,동물용의약품등_품목_등록현황_2017년1분기.csv
F100013115,동물용의약품등_품목_등록현황_2016년4분기.csv
F100013116,동물용의약품등_품목_등록현황_2016년3분기.csv
F100013522,종자저장고 입고 정보.csv
F100013523,종자저장고 입고 정보.csv
F100013524,종자저장고 출고 정보.csv
F100013525,종자저장고 출고 정보.csv
F100013529,국립농산물품질관리원 사료검정 정보_2020년9월30일.csv
F100013535,농림축산식품부_국립농산물품질관리원_CCTV_20210324.csv
F100013536,국립농산물품질관리원 친환경 인증품목_2021년03월17일.csv
F100013537,국립농산물품질관리원 친환경 인증품목_2020년8월31일.csv
F100013538,농식품공무원교육원_시설물사용신청기준_19년9월17일.csv
F100013539,농식품공무원교육원_시설물사용신청기준_20년09월07일.csv
F100013117,동물용의약품등_품목_등록현황_2016년2분기.csv
F100013118,동물용의약품등_품목_등록현황_2016년1분기.csv
F100013119,2015년4분기_동물용의약품등_인허가현황.csv
F100013120,2015년3분기_동물용의약품등_인허가현황.csv
F100013121,(2018년 1분기)동물용의약품등 품목 등록현황.csv
F100013123,(2018년 2분기)동물용의약품등 품목신고 수리 현황.csv
F100013124,(2018년 4분기)동물용의약품등 품목신고 수리 현황.csv
F100013125,(2018년 1분기)동물용의약품등 품목신고 수리 현황.csv
F100013126,(2018년 2분기)동물용의약품등 품목신고 수리 현황.csv
F100013127,(2018년 3분기)동물용의약품등 품목신고 수리 현황.csv
F100013128,(2018년 3분기)동물용의약품등 품목 등록현황.csv
F100013129,(2018년 4분기)동물용의약품등 품목 등록현황.csv
F100013133,국립농산물품질관리원 술 품질인증 업체정보_2020년8월31일.csv
F100013331,국립종자원_품종보호권 등록 내역_20191231..csv
F100013332,국립종자원_품종보호권 등록 내역_20201231.csv
F100013333,국립종자원_품종보호권 출원 내역_20191231..csv
F100013139,국립농산물품질관리원_LMO수입승인현황_2021년2월28일.csv
F100013141,국립농산물품질관리원 지리적표시 등록현황_2021년2월28일.csv
F100013142,국립농산물품질관리원 지리적표시 등록현황_2020년8월31일.csv
F100013143,국립농산물품질관리원 농산물검정현황_2021년2월28일.csv
F100013144,국립농산물품질관리원 농산물검정현황_2020년8월31일.csv
F100013145,국립농산물품질관리원 표준규격조사내역_2021년2월28일.csv
F100013146,국립농산물품질관리원 표준규격조사내역_2020년8월31일.csv
F100013147,국립농산물품질관리원 정곡검사실적_2021년2월28일.csv
F100013148,국립농산물품질관리원 정곡 검사실적_2020년8월31일.csv
F100013149,국립농산물품질관리원 수입농산물검사정보_2021년2월28일.csv
F100012942,러닝팩토리 실습장 및 장비.csv
F100013151,농림축산검역본부_열처리업체정보_201811.csv
F100013152,농림축산검역본부_열처리업체정보_201901.csv
F100013153,농림축산검역본부_열처리업체정보_201902[1].csv
F100013155,농림축산검역본부_열처리업체정보_201904.csv
F100013156,농림축산검역본부_열처리업체정보_201905.csv
F100013157,농림축산검역본부_열처리업체정보_201906.csv
F100013158,농림축산검역본부_열처리업체정보_201907.csv
F100013159,농림축산검역본부_열처리업체정보_201910.csv
F100013160,공공데이터_방제업체정보(201612).csv
F100013161,방제업체 정보 201705.csv
F100013162,방제업체정보 201706.csv
F100013163,방제업체정보 201707.csv
F100013164,방제업체정보 201708.csv
F100013165,방제업체정보 201710.csv
F100013166,방제업체정보 201711.csv
F100013167,방제업체정보 201712.csv
F100013168,방제업체정보 201803.csv
F100013364,국립농산물품질관리원_원산지표시 업태별 적발현황_2021년2월28일.csv
F100013365,국립농산물품질관리원_원산지표시 업태별 적발현황_2020년8월31일.csv
F100013366,국립농산물품질관리원_원산지표시 지역별 적발현황_2021년2월28일.csv
F100013368,국립농산물품질관리원 농축산물 원산지표시 품목별 적발현황_2021년2월1일.csv
F100013369,국립농산물품질관리원 농축산물 원산지표시 품목별 적발현황_2020년8월31일.csv
F100013370,국립농산물품질관리원 농축산물 유통조사 현황_2021년2월1일.csv
F100013371,국립농산물품질관리원 농축산물 유통조사 현황_2020년8월31일.csv
F100013372,국립농산물품질관리원 원산지표시 우수업체 현황_2021년2월28일.csv
F100013373,국립농산물품질관리원 원산지표시 우수업체 현황_2020년8월31일.csv
F100013374,국립농산물품질관리원 하추곡검사실적_2021년02월28일.csv
F100013375,국립농산물품질관리원 하추곡검사실적_2020년8월31일.csv
F100013585,문화재청_4대궁및종묘 한복착용 입장객현황_2019년.csv
F100013586,문화재청_4대궁및종묘 한복착용 입장객현황_2015년.csv
F100013587,문화재청_4대궁및종묘 한복착용 입장객현황_2016년.csv
F100013588,문화재청_4대궁및종묘 한복착용 입장객현황_2017년.csv
F100013589,문화재청_4대궁및종묘 한복착용 입장객현황_2018년.csv
F100013590,문화재청_4대궁및종묘 한복착용 입장객현황_2013년.csv
F100013592,문화재청_4대궁및종묘 한복착용 입장객현황_2020년.csv
F100013593,문화재청_궁능유적본부_4대궁_관람객_수_현황_2017년.csv
F100013594,문화재청_궁능유적본부_4대궁_관람객_수_현황_2010년.csv
F100013595,문화재청_궁능유적본부_4대궁_관람객_수_현황_2011년.csv
F100013596,문화재청_궁능유적본부_4대궁_관람객_수_현황_2012년.csv
F100012950,취업지원센터 현황(2015.12.22 기준).csv
F100012951,무료 취업지원센터 현황.csv
F100013170,농림축산검역본부_수출입식물 방제업체정보 현황_201901.csv
F100013171,농림축산검역본부_방제업체정보_201904.csv
F100013172,농림축산검역본부_방제업체정보_201907.csv
F100013175,국립종자원_정부보급종 생산공급현황_2019.09.17..csv
F100013176,농림축산식품부 국립종자원_정부보급종 생산공급현황_20210726.csv
F100013177,농림축산식품부 국립종자원_정부보급종 생산공급현황_20200921.csv
F100013377,국립농산물품질관리원 하추곡검사계획량_2020년8월31일.csv
F100013378,국립농산물품질관리원 농산물 방사능 검사현황_2021년2월28일.csv
F100013379,국립농산물품질관리원 농산물 방사능 검사현황_2020년8월31일.csv
F100013380,국립농산물품질관리원_안전성 검사기관 지정 현황_2021년3월8일.csv
F100013597,문화재청_궁능유적본부_4대궁_관람객_수_현황_2013년.csv
F100013598,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
F100013599,문화재청_궁능유적본부_4대궁_관람객_수_현황_2015년.csv
F100013600,문화재청_궁능유적본부_4대궁_관람객_수_현황_2016년.csv
F100013601,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
F100013602,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
F100013603,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
F100013609,문화재청_궁능유적본부_조선왕릉_관람객_수_현황_2019년.csv
F100013610,문화재청_궁능유적본부_조선왕릉_관람객_수_현황_2020년.csv
F100013192,국립종자원_재배시험추진실적_20201231.csv
F100013200,농식품공무원교육원_현장교육 정보_2019년09월10일.csv
F100013201,농식품공무원교육원_현장교육 정보_2020년09월07일.csv
F100013402,국립종자원_품종보호 거절이유별 거절 및 취하 현황_20191231..csv
F100013403,국립종자원_품종보호 거절이유별 거절 및 취하 현황_20201231.csv
F100013404,국립종자원_품종보호 작물 지정 내역_20191231..csv
F100013405,국립종자원_품종육성주체별품종보호출원및등록현황_20201231.csv
F100013406,국립종자원_품종육성주체별품종보호출원및등록현황_20191231.csv
F100013407,국립종자원_품종보호출원등록현황_20191231.csv
F100013408,국립종자원_품종보호출원등록현황_20201231.csv
F100013410,국립종자원_3개년 종자 수출입 동향_20201231.csv
F100013411,국립종자원_3개년 종자 수출입 동향_20191231.csv
F100013412,국립종자원_우수품종상 시상내역(2005~2018).csv
F100013210,국립종자원_품종보호소멸공고내역_20201231.csv
F100013211,국립종자원_품종보호소멸공고내역_20191231..csv
F100013213,종자관리사 등록 현황_20201231.csv
F100013214,종자관리사 등록 현황_20191231.csv
F100013215,국립종자원_품종명칭등록내역_20191231.csv
F100013216,국립종자원_품종명칭등록내역_20201231.csv
F100013217,국립종자원 수입적응성시험품종목록 20201231.csv
F100013218,국립종자원_수입적응성시험품종목록_20191231.csv
F100013219,국립종자원_품종보호담당기관별소관식물_20210731.csv
F100013220,농림축산식품부_품종보호담당기관(국립종자원-국립산림품종관리센터)별소관작물_20191231.csv
F100013221,국립종자원_품종보호권등록품종특성_20201231.csv
F100013223,국립종자원_해외육성품종보호등록내역_20191231..csv
F100013224,국립종자원_해외육성품종보호등록내역_20201231.csv
F100013413,국립종자원_우수품종상 시상내역(2005~2019).csv
F100013414,국립종자원_우수품종상 시상내역(2005~2020).csv
F100013226,국립농산물품질관리원 가공용쌀 단속현황_2020년8월31일.csv
F100013227,국립농산물품질관리원 가공용쌀 단속현황_2021년2월28일.csv
F100013228,국립종자원_2019년산 정부보급종 품종별 생산대행 현황_2019.09.17..csv
F100013230,농림축산식품부 국립종자원_정부보급종 품종별 생산대행 현황_20210726.csv
F100013231,국립종자원_종자정선시설규모_2019.9.24..csv
F100013232,농림축산식품부 국립종자원_종자정선시설규모_2020921.csv
F100013233,농림축산식품부 국립종자원_종자정선시설규모_20210726.csv
F100013234,국립종자원_채소종자 해외 채종 현황_20181231.csv
F100013235,국립종자원_채소종자 해외 채종 현황-20201231.csv
F100013236,국립종자원_채소종자 해외 채종 현황-20191231.csv
F100013237,농식품공무원교육원_소장도서_19년9월10일.csv
F100013238,농식품공무원교육원_소장도서_20년9월7일.csv
F100013239,국립농산물품질관리원_스타팜 지정현황_2021년3월8일.csv
F100013240,국립농산물품질관리원 스타팜지정현황_2020년8월31일.csv
F100013445,pvp 국유 품종 처분 현황.csv
F100013446,pvp 국유 품종 처분 현황.csv
F100013447,품종심사 수수료.csv
F100013448,정부보급종 검사 시료 입출고 현황.csv
F100013449,정부보급종 검사 시료 입출고 현황.csv
F100013450,정부보급종 못자리점검 현황.csv
F100013242,국립농산물품질관리원 식재료 우수관리업체 지정현황_2020년8월31일.csv
F100013248,국립농산물품질관리원_인삼류 자체검사업체 지정현황_2021년2월28일.csv
F100013249,국립농산물품질관리원_인삼류 자체검사업체 지정현황_2020년8월31일.csv
F100013250,농림축산검역본부_2019년 신선농산물 수출단지현황_20191231.csv
F100013251,농림축산검역본부_2020년 신선농산물 수출단지현황_20200630.csv
F100013253,해외 아프리카돼지열병(ASF) 발생현황.csv
F100013254,농림축산검역본부_해외 아프리카돼지열병(ASF) 발생현황_20200207.csv
F100013255,농림축산검역본부_해외 아프리카돼지열병(ASF) 발생현황_20200303.csv
